long,lat
144.48,-38.28
144.62,-38.28
145.62,-38.28
146.38,-38.28
146.9,-38.28
147.03,-38.28
141.5,-38.27
141.6,-38.27
145.22,-38.27
145.23,-38.27
145.57,-38.27
145.68,-38.27
146.8,-38.27
146.97,-38.27
147.33,-38.27
141.416,-38.266
144.666,-38.266
146.966,-38.266
141.35,-38.25
141.416,-38.25
141.42,-38.25
141.48,-38.25
142.37,-38.25
144.25,-38.25
145.1,-38.25
145.22,-38.25
145.23,-38.25
145.583,-38.25
145.93,-38.25
146.4,-38.25
147,-38.25
147.02,-38.25
147.25,-38.25
145.45,-38.233
141.48,-38.23
141.53,-38.23
141.6,-38.23
141.68,-38.23
142.37,-38.23
145.2,-38.23
145.23,-38.23
145.28,-38.23
145.3,-38.23
145.32,-38.23
145.6,-38.23
141.63,-38.22
141.67,-38.22
141.77,-38.22
143.88,-38.22
145.3,-38.22
145.37,-38.22
145.38,-38.22
145.4,-38.22
145.42,-38.22
145.43,-38.22
147.37,-38.22
147.38,-38.22
147.42,-38.22
144.183,-38.2167
144.7,-38.2167
147.366,-38.216
-70.06643,-38.21451
141.28,-38.2
141.42,-38.2
141.6,-38.2
142.1,-38.2
143.57,-38.2
145.23,-38.2
145.73,-38.2
146.07,-38.2
147.2,-38.2
147.383,-38.2
-70.10513,-38.19773
143.516,-38.183
143.55,-38.183
145.583,-38.183
141.32,-38.18
141.33,-38.18
141.77,-38.18
142.37,-38.18
142.43,-38.18
142.47,-38.18
143.52,-38.18
143.57,-38.18
143.58,-38.18
144.45,-38.18
145.08,-38.18
145.58,-38.18
141.42,-38.17
142.5,-38.17
143.17,-38.17
143.22,-38.17
143.23,-38.17
143.42,-38.17
144.02,-38.17
145.32,-38.17
145.93,-38.17
145.95,-38.17
146.37,-38.17
147.13,-38.17
-63.2803,-38.1569
141.27,-38.15
141.35,-38.15
143.1,-38.15
145.08,-38.15
146.23,-38.15
146.38,-38.15
146.48,-38.15
146.5,-38.15
146.68,-38.15
147.08,-38.15
147.083,-38.15
146.481,-38.1489
141.285,-38.139
-58.76667,-38.13333
141.183,-38.133
141.27,-38.13
141.28,-38.13
141.33,-38.13
144.27,-38.13
144.32,-38.13
145.13,-38.13
145.23,-38.13
145.43,-38.13
146.42,-38.13
141.13,-38.12
141.23,-38.12
141.33,-38.12
142.32,-38.12
142.33,-38.12
142.35,-38.12
141.266,-38.116
142.233,-38.116
142.266,-38.116
147.066,-38.116
141.08,-38.1
141.2,-38.1
141.32,-38.1
141.78,-38.1
141.8,-38.1
144.267,-38.1
145.15,-38.1
145.28,-38.1
145.72,-38.1
145.97,-38.1
146.23,-38.1
146.47,-38.1
142.8,-38.08333
144.5,-38.0833
146.433,-38.0833
141.22,-38.08
141.25,-38.08
141.33,-38.08
141.6,-38.08
144.5,-38.08
145.38,-38.08
146,-38.08
146.3,-38.08
146.47,-38.08
141.13,-38.07
143.35,-38.07
145.13,-38.07
145.48,-38.07
146.07,-38.07
146.08,-38.07
146.58,-38.07
147.18,-38.07
147.53,-38.07
146.4,-38.0667
143.466,-38.066
145.516,-38.066
147.233,-38.066
140.666,-38.05
140.7,-38.05
140.75,-38.05
140.8,-38.05
140.95,-38.05
141.016,-38.05
141.116,-38.05
141.22,-38.05
141.25,-38.05
141.266,-38.05
141.35,-38.05
143.33,-38.05
145.25,-38.05
145.37,-38.05
145.4,-38.05
145.47,-38.05
145.82,-38.05
146.05,-38.05
146.38,-38.05
147.13,-38.05
147.58,-38.05
147.583,-38.05
141,-38.04166
145.405,-38.0383
140.616,-38.033
140.9,-38.033
144.416,-38.033
-65.55,-38.03
141.03,-38.03
141.32,-38.03
141.38,-38.03
141.63,-38.03
142,-38.03
143.33,-38.03
143.55,-38.03
143.58,-38.03
143.63,-38.03
144.47,-38.03
145.35,-38.03
145.37,-38.03
145.72,-38.03
145.9,-38.03
146.05,-38.03
146.25,-38.03
147.55,-38.03
147.62,-38.03
140.59166,-38.02499
141.28,-38.02
141.3,-38.02
143.15,-38.02
143.33,-38.02
143.48,-38.02
144.42,-38.02
145.45,-38.02
145.52,-38.02
145.77,-38.02
146.08,-38.02
146.22,-38.02
146.32,-38.02
146.55,-38.02
146.58,-38.02
147.27,-38.02
147.28,-38.02
147.62,-38.02
-73.15972,-38.01667
140.783,-38.016
140.816,-38.016
140.966,-38.016
146.28333,-38.01352
140.683,-38.00694
140.60305,-38.00638
140.59304,-38.00486
-70.06,-38
140.8,-38
140.966,-38
140.983,-38
141,-38
141.05,-38
141.066,-38
141.07,-38
141.08,-38
141.33,-38
143.42,-38
145.1,-38
145.13,-38
145.5,-38
145.72,-38
146.17,-38
146.22,-38
146.25,-38
147.233,-38
147.316,-38
147.35,-38
140.87499,-37.99166
141.066,-37.99166
140.54166,-37.983
140.55,-37.983
140.85,-37.983
141.02,-37.98
141.08,-37.98
145.27,-37.98
145.45,-37.98
145.8,-37.98
146.17,-37.98
146.43,-37.98
146.78,-37.98
147.13,-37.98
147.15,-37.98
147.38,-37.98
147.53,-37.98
145.923,-37.975
140.916,-37.97499
140.966,-37.97499
143.57,-37.97
144.42,-37.97
145.18,-37.97
146.03,-37.97
146.08,-37.97
146.13,-37.97
146.18,-37.97
146.22,-37.97
146.98,-37.97
147.08,-37.97
140.533,-37.966
140.55,-37.966
140.6,-37.966
140.783,-37.966
140.85,-37.966
140.883,-37.966
140.9,-37.966
141.016,-37.966
147.55,-37.966
147.6,-37.966
145.619,-37.9575
140.5,-37.95
140.516,-37.95
140.55,-37.95
140.966,-37.95
141.02,-37.95
142.38,-37.95
144.42,-37.95
144.43,-37.95
144.5,-37.95
145.25,-37.95
145.53,-37.95
145.55,-37.95
145.95,-37.95
146.05,-37.95
146.1,-37.95
146.12,-37.95
146.2,-37.95
146.25,-37.95
146.3,-37.95
146.32,-37.95
146.45,-37.95
146.5,-37.95
146.95,-37.95
147.17,-37.95
147.7,-37.95
140.733,-37.94166
145.638,-37.9408
140.416,-37.933
140.733,-37.933
144.433,-37.933
141.53,-37.93
144.42,-37.93
144.43,-37.93
144.75,-37.93
144.8,-37.93
145.03,-37.93
145.22,-37.93
145.32,-37.93
145.35,-37.93
145.58,-37.93
145.8,-37.93
146.03,-37.93
146.05,-37.93
146.08,-37.93
146.47,-37.93
146.7,-37.93
147.33,-37.93
149.27,-37.93
140.46435,-37.92223
141.42,-37.92
141.43,-37.92
141.45,-37.92
141.47,-37.92
144.27,-37.92
144.3,-37.92
144.4,-37.92
144.45,-37.92
144.6,-37.92
144.67,-37.92
144.75,-37.92
145.13,-37.92
145.35,-37.92
145.63,-37.92
145.75,-37.92
146.02,-37.92
146.07,-37.92
146.08,-37.92
146.13,-37.92
146.23,-37.92
147.27,-37.92
147.28,-37.92
147.72,-37.92
147.75,-37.92
144.75,-37.9167
145.933,-37.9167
140.4,-37.916
140.633,-37.916
140.85,-37.916
140.95,-37.916
146.45,-37.916
140.40338,-37.90105
140.366,-37.9
140.37499,-37.9
140.383,-37.9
140.433,-37.9
140.533,-37.9
140.616,-37.9
140.666,-37.9
140.67499,-37.9
140.683,-37.9
144.67,-37.9
144.98,-37.9
145.15,-37.9
145.48,-37.9
145.65,-37.9
145.8,-37.9
145.85,-37.9
145.9,-37.9
146,-37.9
146.07,-37.9
146.08,-37.9
146.13,-37.9
146.233,-37.9
146.35,-37.9
147.33,-37.9
147.43,-37.9
148.18,-37.9
149.15,-37.9
140.65833,-37.89721
-71.05432,-37.88451
144.4,-37.8833
145.367,-37.8833
146.067,-37.8833
140.366,-37.883
140.666,-37.883
140.85,-37.883
142.283,-37.883
145.167,-37.883
145.333,-37.883
145.833,-37.883
146.1,-37.883
148.016,-37.883
142.25,-37.88
142.28,-37.88
142.97,-37.88
142.98,-37.88
144.38,-37.88
144.4,-37.88
144.77,-37.88
145.35,-37.88
146.02,-37.88
146.05,-37.88
146.25,-37.88
146.35,-37.88
146.45,-37.88
147.02,-37.88
147.68,-37.88
147.85,-37.88
147.9,-37.88
147.95,-37.88
147.98,-37.88
148,-37.88
148.03,-37.88
141.2,-37.87
141.3,-37.87
144.23,-37.87
144.27,-37.87
144.77,-37.87
144.83,-37.87
145.03,-37.87
145.17,-37.87
145.32,-37.87
145.35,-37.87
145.57,-37.87
145.7,-37.87
145.75,-37.87
146.22,-37.87
146.25,-37.87
146.27,-37.87
146.35,-37.87
147.32,-37.87
147.35,-37.87
147.92,-37.87
148.08,-37.87
-71.0506,-37.86811
-67.8333,-37.8667
144.833,-37.8667
144.766,-37.866
146.1,-37.866
147.033,-37.866
-71.07073,-37.86119
-71.08576,-37.85521
-71.02928,-37.85481
-71.02549,-37.85266
145.802,-37.8523
-71.01301,-37.85164
-71.0121,-37.85045
140.7,-37.85
140.95,-37.85
141.033,-37.85
143.52,-37.85
144.18,-37.85
144.3,-37.85
144.77,-37.85
144.78,-37.85
145.083,-37.85
145.23,-37.85
145.27,-37.85
145.37,-37.85
145.48,-37.85
145.52,-37.85
145.53,-37.85
145.65,-37.85
145.67,-37.85
145.68,-37.85
145.7,-37.85
145.85,-37.85
145.97,-37.85
146.03,-37.85
146.15,-37.85
146.23,-37.85
146.27,-37.85
146.33,-37.85
146.8,-37.85
147.616,-37.85
148.08,-37.85
146.27461,-37.83899004
-71.0169,-37.83337
140.99386,-37.83333
146.28333,-37.83333
146.3,-37.83333
146.28333,-37.8333
140.75,-37.833
140.783,-37.833
145.083,-37.833
146.183,-37.833
146.283,-37.833
-71.10332,-37.83128
140.13,-37.83
144.18,-37.83
144.25,-37.83
144.78,-37.83
145.07,-37.83
145.1,-37.83
145.35,-37.83
145.5,-37.83
145.52,-37.83
145.75,-37.83
146,-37.83
146.1,-37.83
146.13,-37.83
146.15,-37.83
146.17,-37.83
146.18,-37.83
146.2,-37.83
146.25,-37.83
146.27,-37.83
146.28,-37.83
146.3,-37.83
146.32,-37.83
146.42,-37.83
146.62,-37.83
147.07,-37.83
147.35,-37.83
147.65,-37.83
-70.96856,-37.8283
-71.09636,-37.82699
-71.0638,-37.82624
140.77499,-37.82499
-70.93577,-37.82368
-70.90607,-37.82163
141.08,-37.82
141.38,-37.82
144.22,-37.82
144.85,-37.82
145,-37.82
145.02,-37.82
145.13,-37.82
145.15,-37.82
145.18,-37.82
145.23,-37.82
145.38,-37.82
145.48,-37.82
145.5,-37.82
145.52,-37.82
145.53,-37.82
145.8,-37.82
145.97,-37.82
146,-37.82
146.02,-37.82
146.15,-37.82
146.27,-37.82
146.28,-37.82
146.42,-37.82
148.18,-37.82
148.73,-37.82
144.967,-37.817
144.817,-37.8167
144.85,-37.8167
145.383,-37.8167
145.2,-37.81667
140.383,-37.816
140.566,-37.816
144.833,-37.816
144.966,-37.816
146.216,-37.816
147.75,-37.816
148.723,-37.809
148.634,-37.8033
148.739,-37.8007
140.783,-37.8
140.8,-37.8
144.73,-37.8
144.92,-37.8
144.98,-37.8
145,-37.8
145.02,-37.8
145.08,-37.8
145.17,-37.8
145.2,-37.8
145.28,-37.8
145.35,-37.8
145.52,-37.8
145.6,-37.8
146.02,-37.8
146.05,-37.8
146.12,-37.8
146.13,-37.8
146.17,-37.8
146.18,-37.8
147.13,-37.8
147.18,-37.8
147.3,-37.8
147.6,-37.8
147.85,-37.8
148.1,-37.8
148.47,-37.8
148.53,-37.8
145.667,-37.7868
-71.20528,-37.78472
148.76,-37.7847
148.791,-37.7833
140.45,-37.783
140.766,-37.783
140.9,-37.783
140.97499,-37.783
145.133,-37.783
141.27,-37.78
143.12,-37.78
144.8,-37.78
144.97,-37.78
145,-37.78
145.03,-37.78
145.05,-37.78
145.13,-37.78
145.17,-37.78
145.32,-37.78
145.48,-37.78
145.88,-37.78
146.05,-37.78
146.13,-37.78
146.33,-37.78
147,-37.78
147.93,-37.78
148.05,-37.78
148.22,-37.78
148.23,-37.78
148.47,-37.78
148.93,-37.78
148.824,-37.7747
144.746,-37.7708
141.23,-37.77
141.3,-37.77
144.77,-37.77
145.05,-37.77
145.08,-37.77
145.13,-37.77
145.23,-37.77
145.42,-37.77
145.63,-37.77
145.65,-37.77
146.13,-37.77
146.25,-37.77
146.8,-37.77
147.2,-37.77
147.32,-37.77
148.1,-37.77
148.93,-37.77
148.97,-37.77
143.7,-37.7667
144.767,-37.7667
140.583,-37.766
140.7,-37.766
141.233,-37.766
145.35,-37.766
147.166,-37.766
140.333,-37.75
142.03,-37.75
143.75,-37.75
143.77,-37.75
143.78,-37.75
144.22,-37.75
144.72,-37.75
144.75,-37.75
145.07,-37.75
145.08,-37.75
145.22,-37.75
145.58,-37.75
145.62,-37.75
145.7,-37.75
145.72,-37.75
145.75,-37.75
146,-37.75
146.07,-37.75
146.13,-37.75
146.18,-37.75
147.07,-37.75
147.25,-37.75
147.38,-37.75
148.03,-37.75
148.18,-37.75
148.4,-37.75
148.55,-37.75
148.75,-37.75
148.78,-37.75
148.95,-37.75
149.45,-37.75
149.5,-37.75
148.708,-37.7353
145.01667,-37.73333
147.133,-37.7333
140.383,-37.733
140.6,-37.733
140.616,-37.733
140.683,-37.733
140.833,-37.733
141.216,-37.733
144.65,-37.733
145.45,-37.733
142.87,-37.73
144.53,-37.73
144.65,-37.73
144.67,-37.73
144.73,-37.73
144.88,-37.73
145,-37.73
145.13,-37.73
145.22,-37.73
145.27,-37.73
146.05,-37.73
146.07,-37.73
146.13,-37.73
146.17,-37.73
146.18,-37.73
146.22,-37.73
147.75,-37.73
148.05,-37.73
148.08,-37.73
148.38,-37.73
148.8,-37.73
148.82,-37.73
148.88,-37.73
148.92,-37.73
148.95,-37.73
149.32,-37.73
149.5,-37.73
149.55,-37.73
149.6,-37.73
142.05,-37.72
144.65,-37.72
144.83,-37.72
144.98,-37.72
145.05,-37.72
145.08,-37.72
145.13,-37.72
145.15,-37.72
145.2,-37.72
145.6,-37.72
145.77,-37.72
146.02,-37.72
146.1,-37.72
146.13,-37.72
146.22,-37.72
147.47,-37.72
148.22,-37.72
148.28,-37.72
148.45,-37.72
148.47,-37.72
148.95,-37.72
149.55,-37.72
149.58,-37.72
140.716,-37.716
140.733,-37.716
140.75,-37.716
140.766,-37.716
145.05,-37.716
145.15,-37.716
145.566,-37.716
146.45,-37.716
148.758,-37.7022
148.087,-37.7018
140.45,-37.7
140.683,-37.7
140.75,-37.7
140.766,-37.7
140.783,-37.7
141.23,-37.7
143.58,-37.7
143.62,-37.7
143.68,-37.7
144.1,-37.7
145.02,-37.7
145.07,-37.7
145.1,-37.7
145.15,-37.7
145.18,-37.7
145.28,-37.7
145.58,-37.7
145.67999,-37.7
145.683,-37.7
145.733,-37.7
146.07,-37.7
146.08,-37.7
146.13,-37.7
146.22,-37.7
146.3,-37.7
146.37,-37.7
147.8,-37.7
148.05,-37.7
148.07,-37.7
148.5,-37.7
148.57,-37.7
148.77,-37.7
148.8,-37.7
148.87,-37.7
148.9,-37.7
149.68,-37.7
145.216,-37.686
146,-37.6833
140.266,-37.683
140.55,-37.683
140.616,-37.683
140.733,-37.683
140.866,-37.683
140.90833,-37.683
140.72,-37.68
140.78,-37.68
143.1,-37.68
143.68,-37.68
144.58,-37.68
144.92,-37.68
144.95,-37.68
145.15,-37.68
145.8,-37.68
145.88,-37.68
145.92,-37.68
146.35,-37.68
147.13,-37.68
147.28,-37.68
147.82,-37.68
148.07,-37.68
148.58,-37.68
148.75,-37.68
148.82,-37.68
149.55,-37.68
140.88555,-37.67971
140.88555,-37.67888
140.88555,-37.67554
140.25,-37.67499
142.35,-37.67
144.35,-37.67
144.67,-37.67
144.97,-37.67
145.03,-37.67
145.08,-37.67
145.12,-37.67
145.18,-37.67
145.38,-37.67
145.48,-37.67
145.5,-37.67
145.53,-37.67
145.73,-37.67
145.75,-37.67
146.02,-37.67
146.13,-37.67
147.18,-37.67
147.25,-37.67
147.77,-37.67
148,-37.67
148.03,-37.67
148.1,-37.67
148.17,-37.67
148.28,-37.67
148.62,-37.67
149.5,-37.67
147.467,-37.6667
140.24277,-37.666
140.25,-37.666
140.466,-37.666
140.683,-37.666
140.933,-37.666
140.24287,-37.66455
140.2236,-37.66
140.333,-37.65833
140.94888,-37.65611
140.25678,-37.65544
140.25833,-37.65
140.266,-37.65
140.78,-37.65
144.17,-37.65
144.55,-37.65
144.93,-37.65
145.08,-37.65
145.1,-37.65
145.25,-37.65
145.316,-37.65
145.32,-37.65
145.37,-37.65
145.43,-37.65
145.5,-37.65
145.50999,-37.65
145.52,-37.65
145.533,-37.65
145.57,-37.65
146.08,-37.65
146.13,-37.65
147.1,-37.65
147.27,-37.65
147.78,-37.65
148.05,-37.65
148.82,-37.65
140.3,-37.64166
146.633,-37.6333
140.29166,-37.633
140.733,-37.633
144.8,-37.633
144.72,-37.63
144.75,-37.63
144.8,-37.63
145.88,-37.63
146.13,-37.63
146.28,-37.63
146.37,-37.63
146.63,-37.63
147.67,-37.63
147.73,-37.63
147.83,-37.63
148.32,-37.63
148.45,-37.63
149.15,-37.63
149.48,-37.63
149.67,-37.63
140.24166,-37.62499
144.6,-37.62
144.8,-37.62
145.6,-37.62
146.13,-37.62
146.27,-37.62
147.2,-37.62
147.27,-37.62
147.68,-37.62
147.7,-37.62
149.52,-37.62
149.67,-37.62
149.68,-37.62
149.72,-37.62
146.267,-37.6167
147.217,-37.6167
140.2,-37.616
140.533,-37.616
140.583,-37.616
140.6,-37.616
-64.1804,-37.6109
140.483,-37.60833
140.75,-37.60833
149.508,-37.6058
140.216,-37.6
140.35,-37.6
140.483,-37.6
141.15,-37.6
142.35,-37.6
144.4,-37.6
144.47,-37.6
144.93,-37.6
145.1,-37.6
145.13,-37.6
145.416,-37.6
145.55,-37.6
145.67,-37.6
145.82,-37.6
145.93,-37.6
146.15,-37.6
146.22,-37.6
146.23,-37.6
148.1,-37.6
148.47,-37.6
148.7,-37.6
148.9,-37.6
148.93,-37.6
149.1,-37.6
149.33,-37.6
149.7,-37.6
149.72,-37.6
149.77,-37.6
140.15,-37.583
140.166,-37.583
140.216,-37.583
140.816,-37.583
141.216,-37.583
146.25,-37.583
140.13,-37.58
144.73,-37.58
145.08,-37.58
145.2,-37.58
145.33,-37.58
145.37,-37.58
145.45,-37.58
145.68,-37.58
146,-37.58
146.17,-37.58
146.5,-37.58
146.58,-37.58
146.7,-37.58
148.25,-37.58
148.58,-37.58
148.82,-37.58
149.5,-37.58
149.67,-37.58
148.96316,-37.57249004
140.7,-37.57
142.35,-37.57
144.4,-37.57
144.58,-37.57
145,-37.57
145.03,-37.57
145.1,-37.57
145.15,-37.57
145.22,-37.57
145.3,-37.57
145.33,-37.57
145.37,-37.57
145.53,-37.57
145.55,-37.57
145.58,-37.57
145.67,-37.57
145.82,-37.57
145.88,-37.57
145.92,-37.57
146,-37.57
146.07,-37.57
146.2,-37.57
146.25,-37.57
146.72,-37.57
147.97,-37.57
148.57,-37.57
148.75,-37.57
148.95,-37.57
149.07,-37.57
149.13,-37.57
149.15,-37.57
149.2,-37.57
149.6,-37.57
149.7,-37.57
149.75,-37.57
149.92,-37.57
145.5333,-37.5667
140.4,-37.566
140.416,-37.566
140.5,-37.566
140.55,-37.566
140.6,-37.566
140.7,-37.566
140.833,-37.566
142.333,-37.566
145.533,-37.566
145.683,-37.566
149.15,-37.566
147.959,-37.5598
141.209,-37.5503
136.75,-37.55
140.616,-37.55
140.816,-37.55
140.966,-37.55
142.75,-37.55
143.45,-37.55
144.37,-37.55
144.45,-37.55
144.98,-37.55
145.13,-37.55
145.15,-37.55
145.3,-37.55
145.32,-37.55
145.53,-37.55
145.533,-37.55
145.53333,-37.55
145.55,-37.55
145.72,-37.55
145.75,-37.55
146.47,-37.55
146.78,-37.55
146.8,-37.55
147.13,-37.55
147.6,-37.55
147.75,-37.55
147.85,-37.55
148.87,-37.55
149.35,-37.55
149.7,-37.55
145.85,-37.53333
145.95,-37.5333
140.15,-37.533
140.216,-37.533
140.266,-37.533
140.866,-37.533
142.05,-37.533
145.466,-37.533
145.483,-37.533
145.733,-37.533
146.216,-37.533
149.633,-37.533
136.73,-37.53
142.03,-37.53
142.05,-37.53
142.95,-37.53
143.35,-37.53
143.37,-37.53
144.52,-37.53
144.68,-37.53
144.97,-37.53
145.13,-37.53
145.23,-37.53
145.25,-37.53
145.33,-37.53
145.4,-37.53
145.42,-37.53
145.45,-37.53
145.48,-37.53
145.53,-37.53
145.55,-37.53
145.75,-37.53
145.92,-37.53
145.95,-37.53
146.03,-37.53
146.22,-37.53
146.47,-37.53
146.5,-37.53
146.55,-37.53
146.68,-37.53
146.92,-37.53
147.68,-37.53
147.77,-37.53
147.95,-37.53
149.15,-37.53
149.27,-37.53
149.35,-37.53
149.37,-37.53
149.45,-37.53
149.58,-37.53
149.62,-37.53
149.78,-37.53
140.466,-37.52499
144.37,-37.52
145.48,-37.52
145.53,-37.52
145.57,-37.52
145.75,-37.52
145.82,-37.52
145.83,-37.52
145.87,-37.52
146.65,-37.52
146.93,-37.52
147.03,-37.52
147.23,-37.52
148.02,-37.52
148.67,-37.52
149.15,-37.52
149.83,-37.52
145.417,-37.5167
145.85,-37.5167
140.116,-37.516
140.133,-37.516
140.166,-37.516
140.25,-37.516
140.383,-37.516
142.216,-37.516
145.35,-37.516
140.15,-37.5
140.166,-37.5
140.5,-37.5
140.75,-37.5
140.916,-37.5
142.23,-37.5
142.24166,-37.5
142.25,-37.5
144.15,-37.5
144.33,-37.5
144.45,-37.5
144.58,-37.5
144.68,-37.5
144.77,-37.5
145.18,-37.5
145.25,-37.5
145.4,-37.5
145.48,-37.5
145.53,-37.5
145.533,-37.5
145.75,-37.5
145.82,-37.5
145.83,-37.5
145.833,-37.5
145.88,-37.5
145.95,-37.5
146.08,-37.5
146.15,-37.5
146.2,-37.5
146.45,-37.5
146.48,-37.5
146.65,-37.5
146.83,-37.5
146.85,-37.5
146.87,-37.5
146.92,-37.5
146.93,-37.5
146.95,-37.5
146.98,-37.5
147.23,-37.5
147.68,-37.5
148.17,-37.5
148.25,-37.5
148.53,-37.5
149.27,-37.5
149.33,-37.5
149.78,-37.5
149.8,-37.5
149.83,-37.5
144.75,-37.4833
146.683,-37.4833
140,-37.483
140.083,-37.483
140.233,-37.483
140.916,-37.483
144.75,-37.483
145.233,-37.483
149.566,-37.483
149.583,-37.483
141.07,-37.48
143.88,-37.48
144.35,-37.48
144.75,-37.48
144.98,-37.48
145.13,-37.48
145.23,-37.48
145.28,-37.48
145.4,-37.48
145.85,-37.48
145.88,-37.48
145.9,-37.48
145.95,-37.48
146.13,-37.48
146.67,-37.48
146.7,-37.48
146.85,-37.48
146.93,-37.48
147,-37.48
147.05,-37.48
147.1,-37.48
147.47,-37.48
147.55,-37.48
147.83,-37.48
147.93,-37.48
148.77,-37.48
149.6,-37.48
149.63,-37.48
149.67,-37.48
149.68,-37.48
149.72,-37.48
149.87,-37.48
144.07,-37.47
144.1,-37.47
144.3,-37.47
144.68,-37.47
145.08,-37.47
145.4,-37.47
145.6,-37.47
145.78,-37.47
146,-37.47
146.87,-37.47
146.93,-37.47
147.35,-37.47
147.83,-37.47
147.88,-37.47
149.6,-37.47
145.6,-37.4667
147.7,-37.4667
140,-37.466
140.033,-37.466
140.15,-37.466
149.933,-37.466
149.966,-37.466
146.159,-37.4585
140.25,-37.45
140.966,-37.45
141.75,-37.45
142.42,-37.45
143.38,-37.45
143.9,-37.45
144.27,-37.45
144.3,-37.45
144.5,-37.45
144.58,-37.45
144.68,-37.45
145.37,-37.45
145.53,-37.45
146,-37.45
146.202,-37.45
146.7,-37.45
146.97,-37.45
147.05,-37.45
147.5,-37.45
148.03,-37.45
148.58,-37.45
148.583,-37.45
148.7,-37.45
149.18,-37.45
149.55,-37.45
149.57,-37.45
149.58,-37.45
149.933,-37.45
149.9667,-37.45
149.983,-37.45
149.95,-37.4417
149.9667,-37.4417
146.207,-37.4412
148.717,-37.4353
143.917,-37.4333
149.9333,-37.4333
142.47499,-37.433
142.483,-37.433
143.9,-37.433
145.133,-37.433
145.716,-37.433
149.9,-37.433
143.37,-37.43
144.22,-37.43
144.5,-37.43
144.68,-37.43
144.98,-37.43
145,-37.43
145.07,-37.43
145.13,-37.43
145.15,-37.43
145.55,-37.43
145.7,-37.43
145.78,-37.43
146,-37.43
146.75,-37.43
146.82,-37.43
146.93,-37.43
147.55,-37.43
147.75,-37.43
148.73,-37.43
148.9,-37.43
148.97,-37.43
149.3,-37.43
149.45,-37.43
146.224,-37.4243
140.25,-37.42
140.27,-37.42
143.85,-37.42
144.28,-37.42
144.33,-37.42
144.42,-37.42
144.5,-37.42
144.58,-37.42
144.75,-37.42
144.98,-37.42
145.05,-37.42
145.13,-37.42
145.17,-37.42
145.25,-37.42
145.58,-37.42
145.75,-37.42
146.15,-37.42
146.58,-37.42
146.67,-37.42
146.75,-37.42
146.77,-37.42
146.78,-37.42
146.83,-37.42
147.05,-37.42
147.75,-37.42
147.85,-37.42
147.87,-37.42
148.17,-37.42
148.2,-37.42
148.35,-37.42
148.37,-37.42
148.67,-37.42
148.75,-37.42
149.3,-37.42
149.32,-37.42
149.33,-37.42
